ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10001_1.1_01_ARC1,21,8,1,29,22,7,7,0.759,0.241,9,0.310,Intermodes,58,109,110
10001_1.1_01_ARC1,19,10,1,29,20,9,9,0.690,0.310,11,0.379,Intermodes,58,109,120
10001_1.1_01_ARC1,19,10,1,29,20,9,9,0.690,0.310,11,0.379,Intermodes,58,109,130
10001_1.1_01_ARC1,22,7,1,29,23,6,6,0.793,0.207,8,0.276,Intermodes,58,113,100
10001_1.1_01_ARC1,21,8,1,29,22,7,7,0.759,0.241,9,0.310,Intermodes,58,113,110
10001_1.1_01_ARC1,20,9,1,29,21,8,8,0.724,0.276,10,0.345,Intermodes,58,113,120
10001_1.1_01_ARC1,20,9,1,29,21,8,8,0.724,0.276,10,0.345,Intermodes,58,113,130
10001_1.1_01_ARC1,16,13,1,29,17,12,12,0.586,0.414,14,0.483,Intermodes,66,109,100
10001_1.1_01_ARC1,15,14,1,29,16,13,13,0.552,0.448,15,0.517,Intermodes,66,109,110
10001_1.1_01_ARC1,13,16,1,29,14,15,15,0.483,0.517,17,0.586,Intermodes,66,109,120
10001_1.1_01_ARC1,10,19,1,29,11,18,18,0.379,0.621,20,0.690,Intermodes,66,109,130
10001_1.1_01_ARC1,17,12,1,29,18,11,11,0.621,0.379,13,0.448,Intermodes,66,113,100
10001_1.1_01_ARC1,16,13,1,29,17,12,12,0.586,0.414,14,0.483,Intermodes,66,113,110
10001_1.1_01_ARC1,13,16,1,29,14,15,15,0.483,0.517,17,0.586,Intermodes,66,113,120
10001_1.1_01_ARC1,11,18,1,29,12,17,17,0.414,0.586,19,0.655,Intermodes,66,113,130
10001_1.1_01_ARC1,10,19,1,29,11,18,18,0.379,0.621,20,0.690,Intermodes,74,109,100
10001_1.1_01_ARC1,8,21,1,29,9,20,20,0.310,0.690,22,0.759,Intermodes,74,109,110
10001_1.1_01_ARC1,8,21,0,29,8,21,21,0.276,0.724,21,0.724,Intermodes,74,109,120
10001_1.1_01_ARC1,6,23,0,29,6,23,23,0.207,0.793,23,0.793,Intermodes,74,109,130
10001_1.1_01_ARC1,10,19,1,29,11,18,18,0.379,0.621,20,0.690,Intermodes,74,113,100
10001_1.1_01_ARC1,10,19,1,29,11,18,18,0.379,0.621,20,0.690,Intermodes,74,113,110
10001_1.1_01_ARC1,9,20,1,29,10,19,19,0.345,0.655,21,0.724,Intermodes,74,113,120
10001_1.1_01_ARC1,8,21,1,29,9,20,20,0.310,0.690,22,0.759,Intermodes,74,113,130
