ID,Hits,Misses,False Positives,Manual Count,Auto Count,Difference,Absolute Difference,Accuracy,Absolute Difference in Accuracy,Errors,Errors per MC,Threshold,Lower Hue,Upper Hue,Pixel Size
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,109,100
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,109,110
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,109,120
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,109,130
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,113,100
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,113,110
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,113,120
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,66,113,130
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,74,109,100
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,74,109,110
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,74,109,120
10005_1.1_01_ARC1,4,16,0,20,4,16,16,0.200,0.800,16,0.800,Intermodes,74,109,130
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,74,113,100
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,74,113,110
10005_1.1_01_ARC1,5,15,0,20,5,15,15,0.250,0.750,15,0.750,Intermodes,74,113,120
10005_1.1_01_ARC1,4,16,0,20,4,16,16,0.200,0.800,16,0.800,Intermodes,74,113,130
